,"T","t","date"
0,100.25,2739.48,"2022,11,10,11:35:53"
0,100.00,2740.49,"2022,11,10,11:35:54"
0,100.25,2741.49,"2022,11,10,11:35:55"
0,100.25,2742.49,"2022,11,10,11:35:56"
0,100.25,2743.49,"2022,11,10,11:35:57"
0,99.75,2744.49,"2022,11,10,11:35:58"
0,100.50,2745.50,"2022,11,10,11:35:59"
0,100.00,2746.50,"2022,11,10,11:36:00"
0,100.50,2747.50,"2022,11,10,11:36:01"
0,100.00,2748.50,"2022,11,10,11:36:02"
0,100.25,2749.50,"2022,11,10,11:36:03"
0,100.50,2750.50,"2022,11,10,11:36:04"
0,100.25,2751.51,"2022,11,10,11:36:05"
0,100.50,2752.51,"2022,11,10,11:36:06"
0,100.25,2753.51,"2022,11,10,11:36:07"
0,100.00,2754.51,"2022,11,10,11:36:08"
0,100.25,2755.51,"2022,11,10,11:36:09"
0,100.75,2756.51,"2022,11,10,11:36:10"
0,100.25,2757.51,"2022,11,10,11:36:11"
0,100.00,2758.52,"2022,11,10,11:36:12"
0,99.75,2759.52,"2022,11,10,11:36:13"
0,100.75,2760.52,"2022,11,10,11:36:14"
0,100.75,2761.52,"2022,11,10,11:36:15"
0,100.25,2762.52,"2022,11,10,11:36:16"
0,100.75,2763.53,"2022,11,10,11:36:17"
0,100.75,2764.53,"2022,11,10,11:36:18"
0,100.25,2765.53,"2022,11,10,11:36:19"
0,100.00,2766.53,"2022,11,10,11:36:20"
0,100.50,2767.53,"2022,11,10,11:36:21"
0,100.50,2768.53,"2022,11,10,11:36:22"
0,101.00,2769.54,"2022,11,10,11:36:23"
0,100.50,2770.54,"2022,11,10,11:36:24"
0,100.00,2771.54,"2022,11,10,11:36:25"
0,100.00,2772.54,"2022,11,10,11:36:26"
0,101.00,2773.54,"2022,11,10,11:36:27"
0,100.50,2774.54,"2022,11,10,11:36:28"
0,101.00,2775.55,"2022,11,10,11:36:29"
0,100.25,2776.55,"2022,11,10,11:36:30"
0,100.50,2777.55,"2022,11,10,11:36:31"
0,100.25,2778.55,"2022,11,10,11:36:32"
0,101.00,2779.55,"2022,11,10,11:36:33"
0,100.50,2780.55,"2022,11,10,11:36:34"
0,100.00,2781.56,"2022,11,10,11:36:35"
0,100.50,2782.56,"2022,11,10,11:36:36"
0,100.00,2783.56,"2022,11,10,11:36:37"
0,100.50,2784.56,"2022,11,10,11:36:38"
0,100.25,2785.56,"2022,11,10,11:36:39"
0,100.50,2786.56,"2022,11,10,11:36:40"
0,100.00,2787.57,"2022,11,10,11:36:41"
0,100.75,2788.57,"2022,11,10,11:36:42"
0,100.25,2789.57,"2022,11,10,11:36:43"
0,100.50,2790.57,"2022,11,10,11:36:44"
0,100.25,2791.57,"2022,11,10,11:36:45"
0,100.25,2792.57,"2022,11,10,11:36:46"
0,101.00,2793.58,"2022,11,10,11:36:47"
0,100.25,2794.58,"2022,11,10,11:36:48"
0,100.25,2795.58,"2022,11,10,11:36:49"
0,101.25,2796.58,"2022,11,10,11:36:50"
0,101.00,2797.58,"2022,11,10,11:36:51"
0,101.25,2798.58,"2022,11,10,11:36:52"
0,101.00,2799.59,"2022,11,10,11:36:53"
0,100.75,2800.59,"2022,11,10,11:36:54"
0,101.00,2801.59,"2022,11,10,11:36:55"
0,101.25,2802.61,"2022,11,10,11:36:56"
0,101.00,2803.61,"2022,11,10,11:36:57"
0,101.50,2804.61,"2022,11,10,11:36:58"
0,101.00,2805.61,"2022,11,10,11:36:59"
0,100.75,2806.61,"2022,11,10,11:37:00"
0,100.75,2807.62,"2022,11,10,11:37:01"
0,100.50,2808.62,"2022,11,10,11:37:02"
0,100.50,2809.62,"2022,11,10,11:37:03"
0,101.00,2810.62,"2022,11,10,11:37:04"
0,100.50,2811.62,"2022,11,10,11:37:05"
0,101.50,2812.62,"2022,11,10,11:37:06"
0,101.00,2813.63,"2022,11,10,11:37:07"
0,101.25,2814.63,"2022,11,10,11:37:08"
0,101.25,2815.63,"2022,11,10,11:37:09"
0,101.00,2816.63,"2022,11,10,11:37:10"
0,100.75,2817.63,"2022,11,10,11:37:11"
0,100.75,2818.63,"2022,11,10,11:37:12"
0,101.00,2819.63,"2022,11,10,11:37:13"
0,101.25,2820.64,"2022,11,10,11:37:14"
0,101.50,2821.64,"2022,11,10,11:37:15"
0,101.00,2822.64,"2022,11,10,11:37:16"
0,101.50,2823.64,"2022,11,10,11:37:17"
0,101.00,2824.64,"2022,11,10,11:37:18"
0,101.75,2825.64,"2022,11,10,11:37:19"
0,101.25,2826.65,"2022,11,10,11:37:20"
0,101.50,2827.65,"2022,11,10,11:37:21"
0,102.00,2828.65,"2022,11,10,11:37:22"
0,102.25,2829.65,"2022,11,10,11:37:23"
0,102.00,2830.65,"2022,11,10,11:37:24"
0,102.75,2831.65,"2022,11,10,11:37:25"
0,101.75,2832.66,"2022,11,10,11:37:26"
0,102.50,2833.66,"2022,11,10,11:37:27"
0,102.25,2834.66,"2022,11,10,11:37:28"
0,102.75,2835.66,"2022,11,10,11:37:29"
0,102.50,2836.66,"2022,11,10,11:37:30"
0,103.75,2837.66,"2022,11,10,11:37:31"
0,102.75,2838.67,"2022,11,10,11:37:32"
0,103.50,2839.67,"2022,11,10,11:37:33"
0,103.50,2840.67,"2022,11,10,11:37:34"
0,104.00,2841.67,"2022,11,10,11:37:35"
0,103.25,2842.67,"2022,11,10,11:37:36"
0,103.25,2843.67,"2022,11,10,11:37:37"
0,104.50,2844.68,"2022,11,10,11:37:38"
0,104.00,2845.68,"2022,11,10,11:37:39"
0,104.00,2846.68,"2022,11,10,11:37:40"
0,103.75,2847.68,"2022,11,10,11:37:41"
0,104.50,2848.68,"2022,11,10,11:37:42"
0,104.25,2849.68,"2022,11,10,11:37:43"
0,104.50,2850.69,"2022,11,10,11:37:44"
0,105.00,2851.69,"2022,11,10,11:37:45"
0,104.75,2852.69,"2022,11,10,11:37:46"
0,105.00,2853.69,"2022,11,10,11:37:47"
0,105.75,2854.69,"2022,11,10,11:37:48"
0,105.25,2855.69,"2022,11,10,11:37:49"
0,105.75,2856.70,"2022,11,10,11:37:50"
0,106.50,2857.70,"2022,11,10,11:37:51"
0,105.75,2858.70,"2022,11,10,11:37:52"
0,106.75,2859.70,"2022,11,10,11:37:53"
0,106.50,2860.70,"2022,11,10,11:37:54"
0,106.75,2861.70,"2022,11,10,11:37:55"
0,107.50,2862.71,"2022,11,10,11:37:56"
0,107.50,2863.71,"2022,11,10,11:37:57"
0,108.25,2864.71,"2022,11,10,11:37:58"
0,108.00,2865.71,"2022,11,10,11:37:59"
0,108.50,2866.71,"2022,11,10,11:38:00"
0,108.25,2867.71,"2022,11,10,11:38:01"
0,109.25,2868.72,"2022,11,10,11:38:02"
0,109.00,2869.72,"2022,11,10,11:38:03"
0,109.50,2870.72,"2022,11,10,11:38:04"
0,110.00,2871.72,"2022,11,10,11:38:05"
0,110.25,2872.72,"2022,11,10,11:38:06"
0,109.75,2873.72,"2022,11,10,11:38:07"
0,110.75,2874.73,"2022,11,10,11:38:08"
0,110.50,2875.73,"2022,11,10,11:38:09"
0,110.75,2876.73,"2022,11,10,11:38:10"
0,111.25,2877.73,"2022,11,10,11:38:11"
0,111.75,2878.73,"2022,11,10,11:38:12"
0,111.25,2879.73,"2022,11,10,11:38:13"
0,112.50,2880.73,"2022,11,10,11:38:14"
0,112.00,2881.74,"2022,11,10,11:38:15"
0,113.25,2882.74,"2022,11,10,11:38:16"
0,112.50,2883.74,"2022,11,10,11:38:17"
0,113.25,2884.74,"2022,11,10,11:38:18"
0,112.75,2885.74,"2022,11,10,11:38:19"
0,114.25,2886.75,"2022,11,10,11:38:20"
0,113.75,2887.75,"2022,11,10,11:38:21"
0,113.75,2888.75,"2022,11,10,11:38:22"
0,114.50,2889.75,"2022,11,10,11:38:23"
0,114.25,2890.75,"2022,11,10,11:38:24"
0,115.00,2891.75,"2022,11,10,11:38:25"
0,114.50,2892.75,"2022,11,10,11:38:26"
0,115.25,2893.76,"2022,11,10,11:38:27"
0,114.75,2894.76,"2022,11,10,11:38:28"
0,115.75,2895.76,"2022,11,10,11:38:29"
0,115.75,2896.76,"2022,11,10,11:38:30"
0,116.25,2897.76,"2022,11,10,11:38:31"
0,116.25,2898.76,"2022,11,10,11:38:32"
0,116.50,2899.77,"2022,11,10,11:38:33"
0,116.25,2900.77,"2022,11,10,11:38:34"
0,116.75,2901.77,"2022,11,10,11:38:35"
0,118.00,2902.77,"2022,11,10,11:38:36"
0,118.50,2903.77,"2022,11,10,11:38:37"
0,119.25,2904.77,"2022,11,10,11:38:38"
0,119.25,2905.78,"2022,11,10,11:38:39"
0,119.25,2906.78,"2022,11,10,11:38:40"
0,120.00,2907.78,"2022,11,10,11:38:41"
0,120.75,2908.78,"2022,11,10,11:38:42"
0,120.50,2909.78,"2022,11,10,11:38:43"
0,121.50,2910.79,"2022,11,10,11:38:44"
0,121.00,2911.79,"2022,11,10,11:38:45"
0,121.75,2912.79,"2022,11,10,11:38:46"
0,121.50,2913.79,"2022,11,10,11:38:47"
0,122.00,2914.79,"2022,11,10,11:38:48"
0,122.00,2915.79,"2022,11,10,11:38:49"
0,122.75,2916.80,"2022,11,10,11:38:50"
0,122.50,2917.80,"2022,11,10,11:38:51"
0,123.00,2918.80,"2022,11,10,11:38:52"
0,124.25,2919.80,"2022,11,10,11:38:53"
0,124.00,2920.80,"2022,11,10,11:38:54"
0,124.50,2921.80,"2022,11,10,11:38:55"
0,124.00,2922.80,"2022,11,10,11:38:56"
0,124.25,2923.81,"2022,11,10,11:38:57"
0,124.50,2924.81,"2022,11,10,11:38:58"
0,124.50,2925.81,"2022,11,10,11:38:59"
0,124.00,2926.81,"2022,11,10,11:39:00"
0,124.75,2927.81,"2022,11,10,11:39:01"
0,124.75,2928.81,"2022,11,10,11:39:02"
0,125.00,2929.82,"2022,11,10,11:39:03"
0,124.75,2930.82,"2022,11,10,11:39:04"
0,125.50,2931.82,"2022,11,10,11:39:05"
0,125.25,2932.82,"2022,11,10,11:39:06"
0,125.25,2933.82,"2022,11,10,11:39:07"
0,125.75,2934.82,"2022,11,10,11:39:08"
0,125.25,2935.83,"2022,11,10,11:39:09"
0,125.75,2936.83,"2022,11,10,11:39:10"
0,125.00,2937.83,"2022,11,10,11:39:11"
0,125.25,2938.83,"2022,11,10,11:39:12"
0,126.25,2939.83,"2022,11,10,11:39:13"
0,126.00,2940.83,"2022,11,10,11:39:14"
0,125.50,2941.84,"2022,11,10,11:39:15"
0,125.50,2942.84,"2022,11,10,11:39:16"
0,125.50,2943.84,"2022,11,10,11:39:17"
0,126.25,2944.84,"2022,11,10,11:39:18"
0,125.75,2945.84,"2022,11,10,11:39:19"
0,125.25,2946.85,"2022,11,10,11:39:20"
0,126.00,2947.85,"2022,11,10,11:39:21"
0,125.50,2948.85,"2022,11,10,11:39:22"
0,126.00,2949.85,"2022,11,10,11:39:23"
0,126.00,2950.85,"2022,11,10,11:39:24"
0,126.00,2951.85,"2022,11,10,11:39:25"
0,126.25,2952.86,"2022,11,10,11:39:26"
0,126.75,2953.86,"2022,11,10,11:39:27"
0,126.25,2954.86,"2022,11,10,11:39:28"
0,126.00,2955.86,"2022,11,10,11:39:29"
0,126.50,2956.86,"2022,11,10,11:39:30"
0,126.25,2957.86,"2022,11,10,11:39:31"
0,126.00,2958.87,"2022,11,10,11:39:32"
0,126.50,2959.87,"2022,11,10,11:39:33"
0,126.50,2960.87,"2022,11,10,11:39:34"
0,127.25,2961.87,"2022,11,10,11:39:35"
0,126.75,2962.87,"2022,11,10,11:39:36"
0,127.50,2963.87,"2022,11,10,11:39:37"
0,127.75,2964.87,"2022,11,10,11:39:38"
0,127.50,2965.88,"2022,11,10,11:39:39"
0,128.00,2966.88,"2022,11,10,11:39:40"
0,128.25,2967.88,"2022,11,10,11:39:41"
0,127.50,2968.88,"2022,11,10,11:39:42"
0,128.00,2969.88,"2022,11,10,11:39:43"
0,127.75,2970.88,"2022,11,10,11:39:44"
0,127.50,2971.89,"2022,11,10,11:39:45"
0,128.25,2972.89,"2022,11,10,11:39:46"
0,127.50,2973.89,"2022,11,10,11:39:47"
0,128.25,2974.89,"2022,11,10,11:39:48"
0,128.00,2975.89,"2022,11,10,11:39:49"
0,128.00,2976.89,"2022,11,10,11:39:50"
0,128.25,2977.90,"2022,11,10,11:39:51"
0,128.25,2978.90,"2022,11,10,11:39:52"
0,128.75,2979.90,"2022,11,10,11:39:53"
0,128.25,2980.90,"2022,11,10,11:39:54"
0,128.75,2981.90,"2022,11,10,11:39:55"
0,128.50,2982.91,"2022,11,10,11:39:56"
0,129.00,2983.91,"2022,11,10,11:39:57"
0,128.50,2984.91,"2022,11,10,11:39:58"
0,129.00,2985.91,"2022,11,10,11:39:59"
0,128.00,2986.91,"2022,11,10,11:40:00"
0,129.25,2987.91,"2022,11,10,11:40:01"
0,129.25,2988.92,"2022,11,10,11:40:02"
0,129.00,2989.92,"2022,11,10,11:40:03"
0,129.50,2990.92,"2022,11,10,11:40:04"
0,129.00,2991.92,"2022,11,10,11:40:05"
0,128.50,2992.92,"2022,11,10,11:40:06"
0,129.00,2993.92,"2022,11,10,11:40:07"
0,128.75,2994.93,"2022,11,10,11:40:08"
0,129.25,2995.93,"2022,11,10,11:40:09"
0,128.50,2996.93,"2022,11,10,11:40:10"
0,129.50,2997.93,"2022,11,10,11:40:11"
0,128.75,2998.93,"2022,11,10,11:40:12"
0,129.25,2999.93,"2022,11,10,11:40:13"
0,128.75,3000.94,"2022,11,10,11:40:14"
0,129.00,3001.94,"2022,11,10,11:40:15"
0,129.75,3002.94,"2022,11,10,11:40:16"
0,129.25,3003.94,"2022,11,10,11:40:17"
0,129.25,3004.94,"2022,11,10,11:40:18"
0,129.50,3005.94,"2022,11,10,11:40:19"
0,129.75,3006.94,"2022,11,10,11:40:20"
0,129.75,3007.95,"2022,11,10,11:40:21"
0,129.25,3008.95,"2022,11,10,11:40:22"
0,129.75,3009.95,"2022,11,10,11:40:23"
0,130.00,3010.95,"2022,11,10,11:40:24"
0,129.00,3011.95,"2022,11,10,11:40:25"
0,129.50,3012.95,"2022,11,10,11:40:26"
0,129.00,3013.96,"2022,11,10,11:40:27"
0,129.00,3014.96,"2022,11,10,11:40:28"
0,129.50,3015.96,"2022,11,10,11:40:29"
0,130.00,3016.96,"2022,11,10,11:40:30"
0,129.50,3017.96,"2022,11,10,11:40:31"
0,129.75,3018.97,"2022,11,10,11:40:32"
0,129.25,3019.97,"2022,11,10,11:40:33"
0,129.50,3020.97,"2022,11,10,11:40:34"
0,129.75,3021.97,"2022,11,10,11:40:35"
0,130.00,3022.97,"2022,11,10,11:40:36"
0,129.50,3023.97,"2022,11,10,11:40:37"
0,129.00,3024.98,"2022,11,10,11:40:38"
0,129.50,3025.98,"2022,11,10,11:40:40"
0,129.25,3026.98,"2022,11,10,11:40:40"
0,129.00,3027.98,"2022,11,10,11:40:42"
0,129.50,3028.98,"2022,11,10,11:40:42"
0,129.00,3029.98,"2022,11,10,11:40:43"
0,129.50,3030.99,"2022,11,10,11:40:45"
0,129.00,3031.99,"2022,11,10,11:40:45"
0,129.50,3032.99,"2022,11,10,11:40:47"
0,130.00,3033.99,"2022,11,10,11:40:47"
0,129.25,3034.99,"2022,11,10,11:40:49"
0,130.00,3035.99,"2022,11,10,11:40:49"
0,129.50,3037.00,"2022,11,10,11:40:51"
0,129.75,3038.00,"2022,11,10,11:40:52"
0,130.00,3039.00,"2022,11,10,11:40:53"
0,129.25,3040.00,"2022,11,10,11:40:54"
0,130.25,3041.00,"2022,11,10,11:40:55"
0,129.25,3042.00,"2022,11,10,11:40:56"
0,130.25,3043.01,"2022,11,10,11:40:57"
0,130.50,3044.01,"2022,11,10,11:40:58"
0,129.50,3045.01,"2022,11,10,11:40:59"
0,130.50,3046.01,"2022,11,10,11:41:00"
0,129.50,3047.01,"2022,11,10,11:41:01"
0,130.00,3048.01,"2022,11,10,11:41:02"
0,129.50,3049.02,"2022,11,10,11:41:03"
0,130.25,3050.02,"2022,11,10,11:41:04"
0,129.75,3051.02,"2022,11,10,11:41:05"
0,129.50,3052.02,"2022,11,10,11:41:06"
0,130.25,3053.02,"2022,11,10,11:41:07"
0,129.75,3054.02,"2022,11,10,11:41:08"
0,130.25,3055.02,"2022,11,10,11:41:09"
0,130.75,3056.03,"2022,11,10,11:41:10"
0,130.00,3057.03,"2022,11,10,11:41:11"
0,130.75,3058.03,"2022,11,10,11:41:12"
0,130.00,3059.03,"2022,11,10,11:41:13"
0,130.75,3060.03,"2022,11,10,11:41:14"
0,130.75,3061.04,"2022,11,10,11:41:15"
0,130.25,3062.04,"2022,11,10,11:41:16"
0,130.00,3063.04,"2022,11,10,11:41:17"
0,130.25,3064.04,"2022,11,10,11:41:18"
0,130.25,3065.04,"2022,11,10,11:41:19"
0,129.50,3066.04,"2022,11,10,11:41:20"
0,130.25,3067.05,"2022,11,10,11:41:21"
0,129.75,3068.05,"2022,11,10,11:41:22"
0,130.00,3069.05,"2022,11,10,11:41:23"
0,130.00,3070.05,"2022,11,10,11:41:24"
0,130.25,3071.05,"2022,11,10,11:41:25"
0,130.75,3072.05,"2022,11,10,11:41:26"
0,130.00,3073.06,"2022,11,10,11:41:27"
0,130.00,3074.06,"2022,11,10,11:41:28"
0,130.75,3075.06,"2022,11,10,11:41:29"
0,130.00,3076.06,"2022,11,10,11:41:30"
0,130.00,3077.06,"2022,11,10,11:41:31"
0,129.75,3078.06,"2022,11,10,11:41:32"
0,130.25,3079.07,"2022,11,10,11:41:33"
0,130.75,3080.07,"2022,11,10,11:41:34"
0,130.25,3081.07,"2022,11,10,11:41:35"
0,129.75,3082.07,"2022,11,10,11:41:36"
0,130.25,3083.07,"2022,11,10,11:41:37"
0,130.25,3084.07,"2022,11,10,11:41:38"
0,129.75,3085.08,"2022,11,10,11:41:39"
0,130.75,3086.08,"2022,11,10,11:41:40"
0,130.25,3087.08,"2022,11,10,11:41:41"
0,130.25,3088.08,"2022,11,10,11:41:42"
0,130.75,3089.08,"2022,11,10,11:41:43"
0,130.25,3090.08,"2022,11,10,11:41:44"
0,130.25,3091.09,"2022,11,10,11:41:45"
0,130.25,3092.09,"2022,11,10,11:41:46"
0,130.75,3093.09,"2022,11,10,11:41:47"
0,129.75,3094.09,"2022,11,10,11:41:48"
0,130.25,3095.09,"2022,11,10,11:41:49"
0,130.00,3096.09,"2022,11,10,11:41:50"
0,130.00,3097.09,"2022,11,10,11:41:51"
0,129.75,3098.10,"2022,11,10,11:41:52"
0,129.75,3099.10,"2022,11,10,11:41:53"
0,130.25,3100.10,"2022,11,10,11:41:54"
0,129.50,3101.10,"2022,11,10,11:41:55"
0,130.25,3102.10,"2022,11,10,11:41:56"
0,129.50,3103.11,"2022,11,10,11:41:57"
0,130.00,3104.11,"2022,11,10,11:41:58"
0,129.50,3105.11,"2022,11,10,11:41:59"
0,129.50,3106.11,"2022,11,10,11:42:00"
0,129.75,3107.11,"2022,11,10,11:42:01"
0,130.25,3108.11,"2022,11,10,11:42:02"
0,130.25,3109.12,"2022,11,10,11:42:03"
0,130.00,3110.12,"2022,11,10,11:42:04"
0,130.25,3111.12,"2022,11,10,11:42:05"
0,129.75,3112.12,"2022,11,10,11:42:06"
0,130.00,3113.12,"2022,11,10,11:42:07"
0,130.00,3114.12,"2022,11,10,11:42:08"
0,130.00,3115.13,"2022,11,10,11:42:09"
0,129.50,3116.13,"2022,11,10,11:42:10"
0,129.00,3117.13,"2022,11,10,11:42:11"
0,129.00,3118.13,"2022,11,10,11:42:12"
0,129.25,3119.13,"2022,11,10,11:42:13"
0,129.50,3120.13,"2022,11,10,11:42:14"
0,129.25,3121.14,"2022,11,10,11:42:15"
0,129.00,3122.14,"2022,11,10,11:42:16"
0,129.75,3123.14,"2022,11,10,11:42:17"
0,128.75,3124.14,"2022,11,10,11:42:18"
0,128.50,3125.14,"2022,11,10,11:42:19"
0,129.00,3126.14,"2022,11,10,11:42:20"
0,129.00,3127.15,"2022,11,10,11:42:21"
0,129.00,3128.15,"2022,11,10,11:42:22"
0,128.75,3129.15,"2022,11,10,11:42:23"
0,128.25,3130.15,"2022,11,10,11:42:24"
0,128.75,3131.15,"2022,11,10,11:42:25"
0,128.75,3132.15,"2022,11,10,11:42:26"
0,128.25,3133.16,"2022,11,10,11:42:27"
0,128.50,3134.16,"2022,11,10,11:42:28"
0,128.75,3135.16,"2022,11,10,11:42:29"
0,128.50,3136.16,"2022,11,10,11:42:30"
0,129.00,3137.16,"2022,11,10,11:42:31"
0,129.00,3138.16,"2022,11,10,11:42:32"
0,128.50,3139.17,"2022,11,10,11:42:33"
0,127.75,3140.17,"2022,11,10,11:42:34"
0,127.75,3141.17,"2022,11,10,11:42:35"
0,128.00,3142.17,"2022,11,10,11:42:36"
0,128.00,3143.17,"2022,11,10,11:42:37"
0,127.50,3144.17,"2022,11,10,11:42:38"
0,127.75,3145.18,"2022,11,10,11:42:39"
0,127.75,3146.18,"2022,11,10,11:42:40"
0,128.25,3147.18,"2022,11,10,11:42:41"
0,127.50,3148.18,"2022,11,10,11:42:42"
0,127.25,3149.18,"2022,11,10,11:42:43"
0,127.25,3150.18,"2022,11,10,11:42:44"
0,127.25,3151.19,"2022,11,10,11:42:45"
0,128.00,3152.19,"2022,11,10,11:42:46"
0,127.00,3153.19,"2022,11,10,11:42:47"
0,127.25,3154.19,"2022,11,10,11:42:48"
0,127.00,3155.19,"2022,11,10,11:42:49"
0,126.50,3156.19,"2022,11,10,11:42:50"
0,127.00,3157.20,"2022,11,10,11:42:51"
0,127.50,3158.20,"2022,11,10,11:42:52"
0,126.75,3159.20,"2022,11,10,11:42:53"
0,127.25,3160.20,"2022,11,10,11:42:54"
0,127.00,3161.20,"2022,11,10,11:42:55"
0,126.00,3162.20,"2022,11,10,11:42:56"
0,125.75,3163.21,"2022,11,10,11:42:57"
0,126.25,3164.21,"2022,11,10,11:42:58"
0,125.75,3165.21,"2022,11,10,11:42:59"
0,126.00,3166.21,"2022,11,10,11:43:00"
0,125.75,3167.21,"2022,11,10,11:43:01"
0,126.00,3168.21,"2022,11,10,11:43:02"
0,125.75,3169.22,"2022,11,10,11:43:03"
0,125.00,3170.22,"2022,11,10,11:43:04"
0,125.50,3171.22,"2022,11,10,11:43:05"
0,125.00,3172.22,"2022,11,10,11:43:06"
0,125.75,3173.22,"2022,11,10,11:43:07"
0,125.00,3174.22,"2022,11,10,11:43:08"
0,124.50,3175.23,"2022,11,10,11:43:09"
0,125.00,3176.23,"2022,11,10,11:43:10"
0,124.50,3177.23,"2022,11,10,11:43:11"
0,124.25,3178.23,"2022,11,10,11:43:12"
0,124.50,3179.23,"2022,11,10,11:43:13"
0,124.25,3180.23,"2022,11,10,11:43:14"
0,124.00,3181.24,"2022,11,10,11:43:15"
0,124.50,3182.24,"2022,11,10,11:43:16"
0,124.00,3183.24,"2022,11,10,11:43:17"
0,124.75,3184.24,"2022,11,10,11:43:18"
0,124.25,3185.24,"2022,11,10,11:43:19"
0,123.75,3186.25,"2022,11,10,11:43:20"
0,124.25,3187.25,"2022,11,10,11:43:21"
0,123.50,3188.25,"2022,11,10,11:43:22"
0,124.00,3189.25,"2022,11,10,11:43:23"
0,123.75,3190.25,"2022,11,10,11:43:24"
0,123.50,3191.25,"2022,11,10,11:43:25"
0,124.25,3192.25,"2022,11,10,11:43:26"
0,123.50,3193.26,"2022,11,10,11:43:27"
0,124.00,3194.26,"2022,11,10,11:43:28"
0,123.75,3195.26,"2022,11,10,11:43:29"
0,123.50,3196.26,"2022,11,10,11:43:30"
0,122.75,3197.26,"2022,11,10,11:43:31"
0,123.25,3198.26,"2022,11,10,11:43:32"
0,123.00,3199.27,"2022,11,10,11:43:33"
0,122.50,3200.27,"2022,11,10,11:43:34"
0,122.75,3201.27,"2022,11,10,11:43:35"
0,122.25,3202.27,"2022,11,10,11:43:36"
0,122.50,3203.27,"2022,11,10,11:43:37"
0,123.25,3204.27,"2022,11,10,11:43:38"
0,122.00,3205.28,"2022,11,10,11:43:39"
0,122.50,3206.28,"2022,11,10,11:43:40"
0,122.00,3207.28,"2022,11,10,11:43:41"
0,122.50,3208.28,"2022,11,10,11:43:42"
0,121.75,3209.28,"2022,11,10,11:43:43"
0,122.25,3210.28,"2022,11,10,11:43:44"
0,122.75,3211.29,"2022,11,10,11:43:45"
0,122.50,3212.29,"2022,11,10,11:43:46"
0,122.50,3213.29,"2022,11,10,11:43:47"
0,122.00,3214.29,"2022,11,10,11:43:48"
0,122.00,3215.29,"2022,11,10,11:43:49"
0,121.25,3216.29,"2022,11,10,11:43:50"
0,122.25,3217.30,"2022,11,10,11:43:51"
0,122.00,3218.30,"2022,11,10,11:43:52"
0,121.75,3219.30,"2022,11,10,11:43:53"
0,121.50,3220.30,"2022,11,10,11:43:54"
0,121.25,3221.30,"2022,11,10,11:43:55"
0,121.50,3222.30,"2022,11,10,11:43:56"
0,121.50,3223.31,"2022,11,10,11:43:57"
0,121.00,3224.31,"2022,11,10,11:43:58"
0,122.00,3225.31,"2022,11,10,11:43:59"
0,121.25,3226.31,"2022,11,10,11:44:00"
0,122.00,3227.31,"2022,11,10,11:44:01"
0,121.75,3228.31,"2022,11,10,11:44:02"
0,121.25,3229.32,"2022,11,10,11:44:03"
0,121.75,3230.32,"2022,11,10,11:44:04"
0,121.75,3231.32,"2022,11,10,11:44:05"
0,121.25,3232.32,"2022,11,10,11:44:06"
0,121.50,3233.32,"2022,11,10,11:44:07"
0,121.50,3234.32,"2022,11,10,11:44:08"
0,120.50,3235.33,"2022,11,10,11:44:09"
0,121.00,3236.33,"2022,11,10,11:44:10"
0,120.50,3237.33,"2022,11,10,11:44:11"
0,120.75,3238.33,"2022,11,10,11:44:12"
0,120.50,3239.33,"2022,11,10,11:44:13"
0,120.75,3240.33,"2022,11,10,11:44:14"
0,120.25,3241.34,"2022,11,10,11:44:15"
0,120.75,3242.34,"2022,11,10,11:44:16"
0,120.25,3243.34,"2022,11,10,11:44:17"
0,120.25,3244.34,"2022,11,10,11:44:18"
0,120.25,3245.34,"2022,11,10,11:44:19"
0,120.75,3246.34,"2022,11,10,11:44:20"
0,120.00,3247.35,"2022,11,10,11:44:21"
0,120.00,3248.35,"2022,11,10,11:44:22"
0,120.00,3249.35,"2022,11,10,11:44:23"
0,120.50,3250.35,"2022,11,10,11:44:24"
0,120.00,3251.35,"2022,11,10,11:44:25"
0,121.00,3252.35,"2022,11,10,11:44:26"
0,120.75,3253.36,"2022,11,10,11:44:27"
0,120.75,3254.36,"2022,11,10,11:44:28"
0,120.00,3255.36,"2022,11,10,11:44:29"
0,120.00,3256.36,"2022,11,10,11:44:30"
0,120.25,3257.36,"2022,11,10,11:44:31"
0,120.50,3258.36,"2022,11,10,11:44:32"
0,120.25,3259.37,"2022,11,10,11:44:33"
0,120.50,3260.37,"2022,11,10,11:44:34"
0,120.00,3261.37,"2022,11,10,11:44:35"
0,120.50,3262.37,"2022,11,10,11:44:36"
0,119.75,3263.37,"2022,11,10,11:44:37"
0,120.00,3264.38,"2022,11,10,11:44:38"
0,120.25,3265.38,"2022,11,10,11:44:39"
0,120.00,3266.38,"2022,11,10,11:44:40"
0,120.00,3267.38,"2022,11,10,11:44:41"
0,119.25,3268.38,"2022,11,10,11:44:42"
0,119.75,3269.38,"2022,11,10,11:44:43"
0,119.25,3270.39,"2022,11,10,11:44:44"
0,119.75,3271.39,"2022,11,10,11:44:45"
0,119.25,3272.39,"2022,11,10,11:44:46"
0,119.75,3273.39,"2022,11,10,11:44:47"
0,120.25,3274.39,"2022,11,10,11:44:48"
0,119.75,3275.39,"2022,11,10,11:44:49"
0,120.25,3276.40,"2022,11,10,11:44:50"
0,120.25,3277.40,"2022,11,10,11:44:51"
