0,96.79,213.95,"2022,06,01,13:48:13"
0,96.02,214.95,"2022,06,01,13:48:14"
0,97.04,215.95,"2022,06,01,13:48:15"
0,96.28,216.96,"2022,06,01,13:48:16"
0,96.53,217.96,"2022,06,01,13:48:17"
0,96.79,218.96,"2022,06,01,13:48:18"
0,97.30,219.96,"2022,06,01,13:48:19"
0,96.79,220.96,"2022,06,01,13:48:20"
0,96.28,221.99,"2022,06,01,13:48:21"
0,97.04,222.99,"2022,06,01,13:48:22"
0,97.30,223.99,"2022,06,01,13:48:23"
0,96.79,225.00,"2022,06,01,13:48:24"
0,97.55,226.00,"2022,06,01,13:48:25"
0,97.55,227.00,"2022,06,01,13:48:26"
0,97.55,228.00,"2022,06,01,13:48:27"
0,96.53,229.00,"2022,06,01,13:48:28"
0,97.04,230.00,"2022,06,01,13:48:29"
0,97.30,231.01,"2022,06,01,13:48:30"
0,97.30,232.04,"2022,06,01,13:48:31"
0,96.79,233.04,"2022,06,01,13:48:32"
0,96.79,234.04,"2022,06,01,13:48:33"
0,97.81,235.04,"2022,06,01,13:48:34"
0,97.81,236.04,"2022,06,01,13:48:35"
0,97.81,237.04,"2022,06,01,13:48:36"
0,97.30,238.05,"2022,06,01,13:48:37"
0,98.32,239.05,"2022,06,01,13:48:38"
0,97.30,240.05,"2022,06,01,13:48:39"
0,98.57,241.05,"2022,06,01,13:48:40"
0,98.32,242.08,"2022,06,01,13:48:41"
0,98.32,243.08,"2022,06,01,13:48:42"
0,98.83,244.08,"2022,06,01,13:48:43"
0,98.83,245.08,"2022,06,01,13:48:44"
0,98.06,246.09,"2022,06,01,13:48:45"
0,98.83,247.09,"2022,06,01,13:48:46"
0,98.57,248.09,"2022,06,01,13:48:47"
0,98.57,249.09,"2022,06,01,13:48:48"
0,98.83,250.09,"2022,06,01,13:48:49"
0,99.34,251.09,"2022,06,01,13:48:50"
0,99.59,252.12,"2022,06,01,13:48:51"
0,98.83,253.13,"2022,06,01,13:48:52"
0,98.57,254.13,"2022,06,01,13:48:53"
0,99.34,255.13,"2022,06,01,13:48:54"
0,98.83,256.13,"2022,06,01,13:48:55"
0,99.85,257.13,"2022,06,01,13:48:56"
0,99.59,258.13,"2022,06,01,13:48:57"
0,99.59,259.14,"2022,06,01,13:48:58"
0,100.36,260.14,"2022,06,01,13:48:59"
0,99.85,261.14,"2022,06,01,13:49:00"
0,100.10,262.17,"2022,06,01,13:49:01"
0,100.10,263.17,"2022,06,01,13:49:02"
0,100.36,264.17,"2022,06,01,13:49:03"
0,100.87,265.17,"2022,06,01,13:49:04"
0,100.36,266.17,"2022,06,01,13:49:05"
0,99.85,267.18,"2022,06,01,13:49:06"
0,100.36,268.18,"2022,06,01,13:49:07"
0,100.61,269.18,"2022,06,01,13:49:08"
0,100.36,270.18,"2022,06,01,13:49:09"
0,100.36,271.18,"2022,06,01,13:49:10"
0,100.36,272.22,"2022,06,01,13:49:11"
