T,t,relay
172.75,3122.0,0.0
172.5,3123.0,0.0
173.0,3124.0,0.0
172.5,3125.0,0.0
172.5,3126.0,0.0
173.0,3127.0,0.0
172.5,3128.0,0.0
173.5,3129.0,0.0
172.75,3130.0,0.0
173.5,3131.0,0.0
173.75,3132.0,0.0
174.0,3133.0,0.0
173.5,3134.0,0.0
173.5,3135.0,0.0
174.0,3136.0,0.0
174.5,3137.0,0.0
174.0,3138.0,0.0
174.75,3139.0,0.0
174.5,3140.0,0.0
174.25,3141.0,0.0
174.75,3142.0,0.0
175.25,3143.0,0.0
174.75,3144.0,0.0
175.0,3145.0,0.0
175.0,3146.0,0.0
175.0,3147.0,0.0
175.75,3148.0,0.0
175.75,3149.0,0.0
176.0,3150.0,0.0
176.0,3151.0,0.0
176.25,3152.0,0.0
175.75,3153.0,0.0
175.5,3154.0,0.0
175.75,3155.0,0.0
176.0,3156.0,0.0
176.75,3157.0,0.0
176.0,3158.0,0.0
176.75,3159.0,0.0
176.5,3160.0,0.0
177.0,3161.0,0.0
176.75,3162.0,0.0
177.5,3163.0,0.0
177.0,3164.0,0.0
177.5,3165.0,0.0
177.75,3166.0,0.0
177.0,3167.0,0.0
177.75,3168.0,0.0
177.25,3169.0,0.0
178.0,3170.0,0.0
177.5,3171.0,0.0
178.0,3172.0,0.0
178.25,3173.0,0.0
178.0,3174.0,0.0
178.5,3175.0,0.0
178.75,3176.0,0.0
178.75,3177.0,0.0
178.25,3178.0,0.0
178.5,3179.0,0.0
178.5,3180.0,0.0
179.25,3181.0,0.0
178.5,3182.0,0.0
179.25,3183.0,0.0
178.75,3184.0,0.0
179.0,3185.0,0.0
179.0,3186.0,0.0
179.75,3187.0,0.0
179.25,3188.0,0.0
179.25,3189.0,0.0
179.75,3190.0,0.0
179.75,3191.0,0.0
179.5,3192.0,0.0
179.75,3193.0,0.0
180.0,3194.0,0.0
180.0,3195.0,0.0
180.0,3196.0,0.0
180.75,3197.0,0.0
180.25,3198.0,0.0
181.0,3199.0,0.0
181.0,3200.0,0.0
180.75,3201.0,0.0
181.0,3202.0,0.0
180.5,3203.0,0.0
181.0,3204.0,0.0
180.5,3205.0,0.0
181.5,3206.0,0.0
181.75,3207.0,0.0
181.0,3208.0,0.0
181.0,3209.0,0.0
181.0,3210.0,0.0
181.25,3211.0,0.0
182.0,3212.0,0.0
181.5,3213.0,0.0
182.25,3214.0,0.0
182.25,3215.0,0.0
181.75,3216.0,0.0
182.25,3217.0,0.0
182.5,3218.0,0.0
182.0,3219.0,0.0
182.0,3220.0,0.0
183.0,3221.0,0.0
183.0,3222.0,0.0
183.0,3223.0,0.0
182.5,3224.0,0.0
182.75,3225.0,0.0
183.0,3226.0,0.0
182.75,3227.0,0.0
183.0,3228.0,0.0
183.25,3229.0,0.0
183.25,3230.0,0.0
183.5,3231.0,0.0
183.5,3232.0,0.0
183.25,3233.0,0.0
183.25,3234.0,0.0
184.25,3235.0,0.0
183.75,3236.0,0.0
184.0,3237.0,0.0
183.75,3238.0,0.0
184.0,3239.0,0.0
184.5,3240.0,0.0
184.75,3241.0,0.0
184.5,3242.0,0.0
184.0,3243.0,0.0
184.0,3244.0,0.0
184.75,3245.0,0.0
184.5,3246.0,0.0
185.0,3247.0,0.0
184.5,3248.0,0.0
184.75,3249.0,0.0
185.0,3250.0,0.0
184.75,3251.0,0.0
185.75,3252.0,0.0
185.5,3253.0,0.0
186.0,3254.0,0.0
185.25,3255.0,0.0
185.75,3256.0,0.0
185.25,3257.0,0.0
185.5,3258.0,0.0
186.0,3259.0,0.0
185.5,3260.0,0.0
186.25,3261.0,0.0
186.25,3262.0,0.0
186.0,3263.0,0.0
186.25,3264.0,0.0
186.25,3265.0,0.0
186.25,3266.0,0.0
186.75,3267.0,0.0
186.75,3268.0,0.0
186.5,3269.0,0.0
186.5,3270.0,0.0
186.5,3271.0,0.0
187.25,3272.0,0.0
186.75,3273.0,0.0
187.0,3274.0,0.0
187.75,3275.0,0.0
187.25,3276.0,0.0
187.5,3277.0,0.0
187.5,3278.0,0.0
187.75,3279.0,0.0
188.0,3280.0,0.0
187.75,3281.0,0.0
188.0,3282.0,0.0
188.25,3283.0,0.0
188.5,3284.0,0.0
188.5,3285.0,0.0
188.0,3286.0,0.0
188.0,3287.0,0.0
188.25,3288.0,0.0
188.25,3289.0,0.0
188.75,3290.0,0.0
188.5,3291.0,0.0
188.75,3292.0,0.0
188.5,3293.0,0.0
189.0,3294.0,0.0
188.5,3295.0,0.0
189.25,3296.0,0.0
188.75,3297.0,0.0
188.75,3298.0,0.0
188.75,3299.0,0.0
189.5,3300.0,0.0
189.75,3301.0,0.0
190.0,3302.0,0.0
189.25,3303.0,0.0
190.25,3304.0,0.0
