,"T","t","date"
0,138.11,1661.32,"2022,06,01,18:31:19"
0,138.88,1662.33,"2022,06,01,18:31:20"
0,138.37,1663.33,"2022,06,01,18:31:21"
0,138.11,1664.33,"2022,06,01,18:31:22"
0,138.11,1665.33,"2022,06,01,18:31:23"
0,138.62,1666.33,"2022,06,01,18:31:24"
0,138.11,1667.33,"2022,06,01,18:31:25"
0,139.13,1668.34,"2022,06,01,18:31:26"
0,138.88,1669.37,"2022,06,01,18:31:27"
0,139.39,1670.38,"2022,06,01,18:31:28"
0,139.13,1671.38,"2022,06,01,18:31:29"
0,139.64,1672.38,"2022,06,01,18:31:30"
0,139.13,1673.38,"2022,06,01,18:31:31"
0,139.64,1674.38,"2022,06,01,18:31:32"
0,139.64,1675.38,"2022,06,01,18:31:33"
0,138.88,1676.39,"2022,06,01,18:31:34"
0,139.13,1677.39,"2022,06,01,18:31:35"
0,139.64,1678.39,"2022,06,01,18:31:36"
0,139.39,1679.43,"2022,06,01,18:31:37"
0,140.15,1680.43,"2022,06,01,18:31:38"
0,139.64,1681.43,"2022,06,01,18:31:39"
0,140.15,1682.43,"2022,06,01,18:31:40"
0,139.64,1683.43,"2022,06,01,18:31:41"
0,140.15,1684.43,"2022,06,01,18:31:42"
0,139.64,1685.44,"2022,06,01,18:31:43"
0,139.13,1686.44,"2022,06,01,18:31:44"
0,139.64,1687.44,"2022,06,01,18:31:45"
0,139.64,1688.44,"2022,06,01,18:31:46"
0,139.64,1689.48,"2022,06,01,18:31:47"
0,139.9,1690.48,"2022,06,01,18:31:48"
0,140.15,1691.48,"2022,06,01,18:31:49"
0,139.9,1692.48,"2022,06,01,18:31:50"
0,139.9,1693.48,"2022,06,01,18:31:51"
0,139.9,1694.49,"2022,06,01,18:31:52"
0,140.41,1695.49,"2022,06,01,18:31:53"
0,140.41,1696.49,"2022,06,01,18:31:54"
0,140.66,1697.49,"2022,06,01,18:31:55"
0,139.9,1698.49,"2022,06,01,18:31:56"
0,140.66,1699.53,"2022,06,01,18:31:57"
0,140.66,1700.53,"2022,06,01,18:31:58"
0,140.41,1701.53,"2022,06,01,18:31:59"
0,140.92,1702.54,"2022,06,01,18:32:00"
0,140.41,1703.54,"2022,06,01,18:32:01"
0,140.41,1704.54,"2022,06,01,18:32:02"
0,140.66,1705.54,"2022,06,01,18:32:03"
0,140.15,1706.54,"2022,06,01,18:32:04"
0,140.66,1707.55,"2022,06,01,18:32:05"
0,140.66,1708.55,"2022,06,01,18:32:06"
0,141.17,1709.58,"2022,06,01,18:32:07"
0,140.92,1710.58,"2022,06,01,18:32:08"
0,140.92,1711.59,"2022,06,01,18:32:09"
0,141.17,1712.59,"2022,06,01,18:32:10"
0,141.17,1713.59,"2022,06,01,18:32:11"
0,141.17,1714.59,"2022,06,01,18:32:12"
0,140.66,1715.59,"2022,06,01,18:32:13"
0,140.66,1716.6,"2022,06,01,18:32:14"
0,141.43,1717.6,"2022,06,01,18:32:15"
0,140.41,1718.6,"2022,06,01,18:32:16"
0,141.17,1719.64,"2022,06,01,18:32:17"
0,140.92,1720.64,"2022,06,01,18:32:18"
0,140.92,1721.64,"2022,06,01,18:32:19"
0,141.17,1722.64,"2022,06,01,18:32:20"
0,140.66,1723.64,"2022,06,01,18:32:21"
0,140.66,1724.65,"2022,06,01,18:32:22"
0,141.17,1725.65,"2022,06,01,18:32:23"
0,141.68,1726.65,"2022,06,01,18:32:24"
0,141.17,1727.65,"2022,06,01,18:32:25"
0,141.43,1728.65,"2022,06,01,18:32:26"
0,141.43,1729.69,"2022,06,01,18:32:27"
0,141.43,1730.69,"2022,06,01,18:32:28"
0,141.94,1731.69,"2022,06,01,18:32:29"
0,141.68,1732.69,"2022,06,01,18:32:30"
0,141.68,1733.7,"2022,06,01,18:32:31"
0,142.19,1734.7,"2022,06,01,18:32:32"
0,141.94,1735.7,"2022,06,01,18:32:33"
0,141.43,1736.7,"2022,06,01,18:32:34"
0,142.45,1737.7,"2022,06,01,18:32:35"
0,141.43,1738.7,"2022,06,01,18:32:36"
0,141.94,1739.74,"2022,06,01,18:32:37"
0,142.45,1740.74,"2022,06,01,18:32:38"
0,142.19,1741.74,"2022,06,01,18:32:39"
0,142.19,1742.75,"2022,06,01,18:32:40"
0,141.94,1743.75,"2022,06,01,18:32:41"
0,142.7,1744.75,"2022,06,01,18:32:42"
0,142.45,1745.75,"2022,06,01,18:32:43"
0,142.7,1746.75,"2022,06,01,18:32:44"
0,142.45,1747.76,"2022,06,01,18:32:45"
0,142.19,1748.76,"2022,06,01,18:32:46"
0,142.7,1749.79,"2022,06,01,18:32:47"
0,142.96,1750.8,"2022,06,01,18:32:48"
0,142.7,1751.8,"2022,06,01,18:32:49"
0,142.7,1752.8,"2022,06,01,18:32:50"
0,142.96,1753.8,"2022,06,01,18:32:51"
0,142.45,1754.8,"2022,06,01,18:32:52"
0,142.19,1755.8,"2022,06,01,18:32:53"
0,142.45,1756.81,"2022,06,01,18:32:54"
0,142.7,1757.81,"2022,06,01,18:32:55"
0,143.21,1758.81,"2022,06,01,18:32:56"
0,143.21,1759.85,"2022,06,01,18:32:57"
0,143.21,1760.85,"2022,06,01,18:32:58"
0,141.94,1761.85,"2022,06,01,18:32:59"
0,142.7,1762.85,"2022,06,01,18:33:00"
0,142.19,1763.85,"2022,06,01,18:33:01"
0,143.21,1764.85,"2022,06,01,18:33:02"
0,142.45,1765.86,"2022,06,01,18:33:03"
0,142.19,1766.86,"2022,06,01,18:33:04"
0,143.21,1767.86,"2022,06,01,18:33:05"
0,142.96,1768.86,"2022,06,01,18:33:06"
0,142.7,1769.9,"2022,06,01,18:33:07"
0,142.7,1770.9,"2022,06,01,18:33:08"
0,143.21,1771.9,"2022,06,01,18:33:09"
0,143.47,1772.9,"2022,06,01,18:33:10"
0,143.98,1773.91,"2022,06,01,18:33:11"
0,142.96,1774.91,"2022,06,01,18:33:12"
0,143.98,1775.91,"2022,06,01,18:33:13"
0,142.96,1776.91,"2022,06,01,18:33:14"
0,143.98,1777.91,"2022,06,01,18:33:15"
0,142.96,1778.92,"2022,06,01,18:33:16"
0,143.98,1779.95,"2022,06,01,18:33:17"
0,143.72,1780.95,"2022,06,01,18:33:18"
0,144.23,1781.95,"2022,06,01,18:33:19"
0,144.23,1782.96,"2022,06,01,18:33:20"
0,143.21,1783.96,"2022,06,01,18:33:21"
0,143.47,1784.96,"2022,06,01,18:33:22"
0,143.72,1785.96,"2022,06,01,18:33:23"
0,143.47,1786.96,"2022,06,01,18:33:24"
0,143.72,1787.97,"2022,06,01,18:33:25"
0,143.72,1788.97,"2022,06,01,18:33:26"
0,143.98,1790,"2022,06,01,18:33:27"
0,144.23,1791.01,"2022,06,01,18:33:28"
0,144.23,1792.01,"2022,06,01,18:33:29"
0,144.23,1793.01,"2022,06,01,18:33:30"
0,143.47,1794.01,"2022,06,01,18:33:31"
0,143.98,1795.01,"2022,06,01,18:33:32"
0,143.98,1796.01,"2022,06,01,18:33:33"
0,143.72,1797.02,"2022,06,01,18:33:34"
0,143.72,1798.02,"2022,06,01,18:33:35"
0,143.98,1799.02,"2022,06,01,18:33:36"
0,143.72,1800.06,"2022,06,01,18:33:37"
0,144.74,1801.06,"2022,06,01,18:33:38"
0,144.49,1802.06,"2022,06,01,18:33:39"
0,144.49,1803.06,"2022,06,01,18:33:40"
0,143.72,1804.06,"2022,06,01,18:33:41"
0,143.98,1805.06,"2022,06,01,18:33:42"
0,143.72,1806.07,"2022,06,01,18:33:43"
0,143.98,1807.07,"2022,06,01,18:33:44"
0,143.98,1808.07,"2022,06,01,18:33:45"
0,143.72,1809.07,"2022,06,01,18:33:46"
0,144.23,1810.11,"2022,06,01,18:33:48"
0,144.23,1811.11,"2022,06,01,18:33:49"
0,145,1812.11,"2022,06,01,18:33:50"
0,144.74,1813.11,"2022,06,01,18:33:51"
0,145,1814.12,"2022,06,01,18:33:52"
0,143.98,1815.12,"2022,06,01,18:33:53"
0,145.26,1816.12,"2022,06,01,18:33:54"
0,144.74,1817.12,"2022,06,01,18:33:55"
0,145.26,1818.12,"2022,06,01,18:33:56"
0,145,1819.13,"2022,06,01,18:33:57"
0,145.26,1820.16,"2022,06,01,18:33:58"
0,145,1821.16,"2022,06,01,18:33:59"
0,145.51,1822.17,"2022,06,01,18:34:00"
0,145,1823.17,"2022,06,01,18:34:01"
0,145.51,1824.17,"2022,06,01,18:34:02"
0,145.51,1825.17,"2022,06,01,18:34:03"
0,144.49,1826.17,"2022,06,01,18:34:04"
0,144.74,1827.17,"2022,06,01,18:34:05"
0,145.26,1828.18,"2022,06,01,18:34:06"
0,145.51,1829.18,"2022,06,01,18:34:07"
0,145.77,1830.21,"2022,06,01,18:34:08"
0,146.02,1831.21,"2022,06,01,18:34:09"
0,146.02,1832.22,"2022,06,01,18:34:10"
0,145.51,1833.22,"2022,06,01,18:34:11"
0,145.26,1834.22,"2022,06,01,18:34:12"
0,145.51,1835.22,"2022,06,01,18:34:13"
0,145.77,1836.22,"2022,06,01,18:34:14"
0,146.28,1837.23,"2022,06,01,18:34:15"
0,146.02,1838.23,"2022,06,01,18:34:16"
0,146.02,1839.23,"2022,06,01,18:34:17"
0,145.51,1840.27,"2022,06,01,18:34:18"
0,145.77,1841.27,"2022,06,01,18:34:19"
0,145.77,1842.27,"2022,06,01,18:34:20"
0,146.28,1843.27,"2022,06,01,18:34:21"
0,146.28,1844.27,"2022,06,01,18:34:22"
0,145.77,1845.28,"2022,06,01,18:34:23"
0,146.53,1846.28,"2022,06,01,18:34:24"
0,146.79,1847.28,"2022,06,01,18:34:25"
0,146.79,1848.28,"2022,06,01,18:34:26"
0,145.77,1849.28,"2022,06,01,18:34:27"
0,146.79,1850.32,"2022,06,01,18:34:28"
0,146.53,1851.32,"2022,06,01,18:34:29"
0,146.02,1852.32,"2022,06,01,18:34:30"
0,147.04,1853.32,"2022,06,01,18:34:31"
0,146.28,1854.33,"2022,06,01,18:34:32"
0,146.79,1855.33,"2022,06,01,18:34:33"
0,147.04,1856.33,"2022,06,01,18:34:34"
0,147.04,1857.33,"2022,06,01,18:34:35"
0,146.53,1858.33,"2022,06,01,18:34:36"
0,146.53,1859.33,"2022,06,01,18:34:37"
0,147.55,1860.37,"2022,06,01,18:34:38"
0,147.04,1861.37,"2022,06,01,18:34:39"
0,146.79,1862.38,"2022,06,01,18:34:40"
0,147.04,1863.38,"2022,06,01,18:34:41"
0,147.3,1864.38,"2022,06,01,18:34:42"
0,147.55,1865.38,"2022,06,01,18:34:43"
0,146.79,1866.38,"2022,06,01,18:34:44"
0,147.04,1867.38,"2022,06,01,18:34:45"
0,147.04,1868.39,"2022,06,01,18:34:46"
0,147.3,1869.39,"2022,06,01,18:34:47"
0,147.55,1870.42,"2022,06,01,18:34:48"
0,147.3,1871.43,"2022,06,01,18:34:49"
0,147.81,1872.43,"2022,06,01,18:34:50"
0,147.55,1873.43,"2022,06,01,18:34:51"
0,146.79,1874.43,"2022,06,01,18:34:52"
0,146.79,1875.43,"2022,06,01,18:34:53"
0,146.53,1876.44,"2022,06,01,18:34:54"
0,146.28,1877.44,"2022,06,01,18:34:55"
0,146.28,1878.44,"2022,06,01,18:34:56"
0,146.79,1879.44,"2022,06,01,18:34:57"
0,147.04,1880.48,"2022,06,01,18:34:58"
0,146.79,1881.48,"2022,06,01,18:34:59"
0,147.04,1882.48,"2022,06,01,18:35:00"
0,146.53,1883.48,"2022,06,01,18:35:01"
0,146.28,1884.48,"2022,06,01,18:35:02"
0,146.53,1885.49,"2022,06,01,18:35:03"
0,146.28,1886.49,"2022,06,01,18:35:04"
0,146.28,1887.49,"2022,06,01,18:35:05"
0,146.53,1888.49,"2022,06,01,18:35:06"
0,146.79,1889.49,"2022,06,01,18:35:07"
0,146.53,1890.53,"2022,06,01,18:35:08"
0,147.04,1891.53,"2022,06,01,18:35:09"
0,147.3,1892.53,"2022,06,01,18:35:10"
0,146.79,1893.54,"2022,06,01,18:35:11"
0,146.53,1894.54,"2022,06,01,18:35:12"
0,147.3,1895.54,"2022,06,01,18:35:13"
0,146.28,1896.54,"2022,06,01,18:35:14"
0,146.79,1897.54,"2022,06,01,18:35:15"
0,147.04,1898.54,"2022,06,01,18:35:16"
0,147.55,1899.55,"2022,06,01,18:35:17"
0,146.79,1900.58,"2022,06,01,18:35:18"
0,147.3,1901.58,"2022,06,01,18:35:19"
0,147.3,1902.59,"2022,06,01,18:35:20"
0,147.04,1903.59,"2022,06,01,18:35:21"
0,147.55,1904.59,"2022,06,01,18:35:22"
0,147.81,1905.59,"2022,06,01,18:35:23"
0,146.79,1906.59,"2022,06,01,18:35:24"
0,147.04,1907.59,"2022,06,01,18:35:25"
0,147.3,1908.6,"2022,06,01,18:35:26"
0,146.79,1909.6,"2022,06,01,18:35:27"
0,147.81,1910.64,"2022,06,01,18:35:28"
0,147.04,1911.64,"2022,06,01,18:35:29"
0,148.06,1912.64,"2022,06,01,18:35:30"
0,147.04,1913.64,"2022,06,01,18:35:31"
0,147.55,1914.64,"2022,06,01,18:35:32"
0,147.81,1915.64,"2022,06,01,18:35:33"
0,148.06,1916.65,"2022,06,01,18:35:34"
0,148.06,1917.65,"2022,06,01,18:35:35"
0,148.32,1918.65,"2022,06,01,18:35:36"
0,147.3,1919.65,"2022,06,01,18:35:37"
0,147.55,1920.69,"2022,06,01,18:35:38"
0,148.06,1921.69,"2022,06,01,18:35:39"
0,148.06,1922.69,"2022,06,01,18:35:40"
0,148.06,1923.69,"2022,06,01,18:35:41"
0,148.32,1924.69,"2022,06,01,18:35:42"
0,148.57,1925.7,"2022,06,01,18:35:43"
0,148.06,1926.7,"2022,06,01,18:35:44"
0,148.06,1927.7,"2022,06,01,18:35:45"
0,148.32,1928.7,"2022,06,01,18:35:46"
0,147.81,1929.7,"2022,06,01,18:35:47"
0,148.32,1930.74,"2022,06,01,18:35:48"
0,147.81,1931.74,"2022,06,01,18:35:49"
0,148.57,1932.74,"2022,06,01,18:35:50"
0,147.81,1933.75,"2022,06,01,18:35:51"
0,148.32,1934.75,"2022,06,01,18:35:52"
0,149.08,1935.75,"2022,06,01,18:35:53"
0,148.83,1936.75,"2022,06,01,18:35:54"
0,148.83,1937.75,"2022,06,01,18:35:55"
0,148.57,1938.75,"2022,06,01,18:35:56"
0,148.83,1939.76,"2022,06,01,18:35:57"
0,148.57,1940.79,"2022,06,01,18:35:58"
0,149.34,1941.79,"2022,06,01,18:35:59"
0,148.83,1942.8,"2022,06,01,18:36:00"
0,149.34,1943.8,"2022,06,01,18:36:01"
0,148.32,1944.8,"2022,06,01,18:36:02"
0,149.08,1945.8,"2022,06,01,18:36:03"
0,148.57,1946.8,"2022,06,01,18:36:04"
0,149.59,1947.81,"2022,06,01,18:36:05"
0,149.59,1948.81,"2022,06,01,18:36:06"
0,148.57,1949.81,"2022,06,01,18:36:07"
0,149.34,1950.84,"2022,06,01,18:36:08"
0,149.08,1951.85,"2022,06,01,18:36:09"
0,149.59,1952.85,"2022,06,01,18:36:10"
0,148.83,1953.85,"2022,06,01,18:36:11"
0,149.08,1954.85,"2022,06,01,18:36:12"
0,149.08,1955.85,"2022,06,01,18:36:13"
0,149.59,1956.85,"2022,06,01,18:36:14"
0,149.08,1957.86,"2022,06,01,18:36:15"
0,149.34,1958.86,"2022,06,01,18:36:16"
0,149.34,1959.86,"2022,06,01,18:36:17"
0,149.59,1960.9,"2022,06,01,18:36:18"
0,149.59,1961.9,"2022,06,01,18:36:19"
0,149.85,1962.9,"2022,06,01,18:36:20"
0,150.1,1963.9,"2022,06,01,18:36:21"
0,149.85,1964.91,"2022,06,01,18:36:22"
0,149.34,1965.91,"2022,06,01,18:36:23"
0,149.59,1966.91,"2022,06,01,18:36:24"
0,149.85,1967.91,"2022,06,01,18:36:25"
0,149.85,1968.91,"2022,06,01,18:36:26"
0,149.59,1969.91,"2022,06,01,18:36:27"
0,149.59,1970.95,"2022,06,01,18:36:28"
0,150.1,1971.95,"2022,06,01,18:36:29"
0,150.36,1972.95,"2022,06,01,18:36:30"
0,150.61,1973.96,"2022,06,01,18:36:31"
0,149.85,1974.96,"2022,06,01,18:36:32"
0,149.85,1975.96,"2022,06,01,18:36:33"
0,150.36,1976.96,"2022,06,01,18:36:34"
0,150.36,1977.96,"2022,06,01,18:36:35"
0,150.61,1978.96,"2022,06,01,18:36:36"
0,150.36,1979.97,"2022,06,01,18:36:37"
0,150.36,1981,"2022,06,01,18:36:38"
0,150.61,1982,"2022,06,01,18:36:39"
0,150.61,1983.01,"2022,06,01,18:36:40"
0,150.1,1984.01,"2022,06,01,18:36:41"
0,150.87,1985.01,"2022,06,01,18:36:42"
0,150.1,1986.01,"2022,06,01,18:36:43"
0,150.61,1987.01,"2022,06,01,18:36:44"
0,150.1,1988.02,"2022,06,01,18:36:45"
0,150.36,1989.02,"2022,06,01,18:36:46"
0,150.61,1990.02,"2022,06,01,18:36:47"
0,151.38,1991.06,"2022,06,01,18:36:48"
0,150.87,1992.06,"2022,06,01,18:36:49"
0,150.87,1993.06,"2022,06,01,18:36:50"
0,150.36,1994.06,"2022,06,01,18:36:51"
0,151.38,1995.06,"2022,06,01,18:36:52"
0,151.38,1996.06,"2022,06,01,18:36:53"
0,151.38,1997.06,"2022,06,01,18:36:54"
0,151.38,1998.07,"2022,06,01,18:36:55"
0,150.61,1999.07,"2022,06,01,18:36:56"
0,151.38,2000.07,"2022,06,01,18:36:57"
0,150.87,2001.11,"2022,06,01,18:36:58"
0,151.38,2002.11,"2022,06,01,18:36:59"
0,151.38,2003.11,"2022,06,01,18:37:00"
0,151.38,2004.11,"2022,06,01,18:37:01"
0,151.38,2005.11,"2022,06,01,18:37:02"
0,150.87,2006.12,"2022,06,01,18:37:03"
0,150.87,2007.12,"2022,06,01,18:37:04"
0,150.87,2008.12,"2022,06,01,18:37:05"
0,151.63,2009.12,"2022,06,01,18:37:06"
0,151.38,2010.12,"2022,06,01,18:37:07"
0,151.38,2011.16,"2022,06,01,18:37:08"
0,152.14,2012.16,"2022,06,01,18:37:09"
0,151.12,2013.16,"2022,06,01,18:37:10"
0,151.63,2014.17,"2022,06,01,18:37:11"
0,151.63,2015.17,"2022,06,01,18:37:12"
0,152.14,2016.17,"2022,06,01,18:37:13"
0,152.14,2017.17,"2022,06,01,18:37:14"
0,151.89,2018.17,"2022,06,01,18:37:15"
0,152.14,2019.18,"2022,06,01,18:37:16"
0,151.89,2020.18,"2022,06,01,18:37:17"
0,151.63,2021.21,"2022,06,01,18:37:19"
0,151.12,2022.21,"2022,06,01,18:37:19"
0,152.4,2023.22,"2022,06,01,18:37:21"
0,152.4,2024.22,"2022,06,01,18:37:21"
0,152.4,2025.22,"2022,06,01,18:37:23"
0,151.89,2026.22,"2022,06,01,18:37:24"
0,151.89,2027.22,"2022,06,01,18:37:24"
0,152.14,2028.22,"2022,06,01,18:37:26"
0,151.63,2029.23,"2022,06,01,18:37:26"
0,152.14,2030.23,"2022,06,01,18:37:28"
0,152.4,2031.27,"2022,06,01,18:37:29"
0,151.38,2032.27,"2022,06,01,18:37:30"
0,151.38,2033.27,"2022,06,01,18:37:31"
0,152.65,2034.27,"2022,06,01,18:37:32"
0,151.63,2035.27,"2022,06,01,18:37:33"
0,152.65,2036.27,"2022,06,01,18:37:34"
0,152.4,2037.28,"2022,06,01,18:37:35"
0,152.65,2038.28,"2022,06,01,18:37:36"
0,152.14,2039.28,"2022,06,01,18:37:37"
0,151.89,2040.28,"2022,06,01,18:37:38"
0,152.4,2041.32,"2022,06,01,18:37:39"
0,151.89,2042.32,"2022,06,01,18:37:40"
0,152.4,2043.32,"2022,06,01,18:37:41"
0,152.65,2044.32,"2022,06,01,18:37:42"
0,152.14,2045.33,"2022,06,01,18:37:43"
0,152.14,2046.33,"2022,06,01,18:37:44"
0,152.65,2047.33,"2022,06,01,18:37:45"
0,152.65,2048.33,"2022,06,01,18:37:46"
0,153.42,2049.33,"2022,06,01,18:37:47"
0,152.65,2050.33,"2022,06,01,18:37:48"
0,153.16,2051.37,"2022,06,01,18:37:49"
0,153.16,2052.37,"2022,06,01,18:37:50"
0,152.91,2053.37,"2022,06,01,18:37:51"
0,153.16,2054.38,"2022,06,01,18:37:52"
0,153.67,2055.38,"2022,06,01,18:37:53"
0,153.16,2056.38,"2022,06,01,18:37:54"
0,153.67,2057.38,"2022,06,01,18:37:55"
0,153.67,2058.38,"2022,06,01,18:37:56"
0,153.42,2059.38,"2022,06,01,18:37:57"
0,153.67,2060.39,"2022,06,01,18:37:58"
0,152.65,2061.42,"2022,06,01,18:37:59"
0,153.42,2062.42,"2022,06,01,18:38:00"
0,152.91,2063.43,"2022,06,01,18:38:01"
0,153.42,2064.43,"2022,06,01,18:38:02"
0,152.91,2065.43,"2022,06,01,18:38:03"
0,153.42,2066.43,"2022,06,01,18:38:04"
0,153.42,2067.43,"2022,06,01,18:38:05"
0,153.16,2068.43,"2022,06,01,18:38:06"
0,153.67,2069.44,"2022,06,01,18:38:07"
0,154.18,2070.44,"2022,06,01,18:38:08"
0,153.42,2071.48,"2022,06,01,18:38:09"
0,153.42,2072.48,"2022,06,01,18:38:10"
0,153.93,2073.48,"2022,06,01,18:38:11"
0,153.42,2074.48,"2022,06,01,18:38:12"
0,153.93,2075.48,"2022,06,01,18:38:13"
0,153.67,2076.48,"2022,06,01,18:38:14"
0,153.67,2077.49,"2022,06,01,18:38:15"
0,153.67,2078.49,"2022,06,01,18:38:16"
0,153.67,2079.49,"2022,06,01,18:38:17"
0,153.67,2080.49,"2022,06,01,18:38:18"
0,154.69,2081.53,"2022,06,01,18:38:19"
0,154.69,2082.53,"2022,06,01,18:38:20"
0,153.93,2083.53,"2022,06,01,18:38:21"
0,153.93,2084.53,"2022,06,01,18:38:22"
0,154.44,2085.53,"2022,06,01,18:38:23"
0,154.44,2086.54,"2022,06,01,18:38:24"
0,154.69,2087.54,"2022,06,01,18:38:25"
0,154.44,2088.54,"2022,06,01,18:38:26"
0,154.69,2089.54,"2022,06,01,18:38:27"
0,153.67,2090.54,"2022,06,01,18:38:28"
0,154.18,2091.58,"2022,06,01,18:38:29"
0,154.69,2092.58,"2022,06,01,18:38:30"
0,154.18,2093.58,"2022,06,01,18:38:31"
0,154.44,2094.59,"2022,06,01,18:38:32"
0,154.18,2095.59,"2022,06,01,18:38:33"
0,154.18,2096.59,"2022,06,01,18:38:34"
0,154.18,2097.59,"2022,06,01,18:38:35"
0,154.69,2098.59,"2022,06,01,18:38:36"
0,154.69,2099.59,"2022,06,01,18:38:37"
0,154.69,2100.6,"2022,06,01,18:38:38"
0,154.69,2101.63,"2022,06,01,18:38:39"
0,155.2,2102.64,"2022,06,01,18:38:40"
0,154.69,2103.64,"2022,06,01,18:38:41"
0,154.44,2104.64,"2022,06,01,18:38:42"
0,154.95,2105.64,"2022,06,01,18:38:43"
0,154.95,2106.64,"2022,06,01,18:38:44"
0,154.69,2107.64,"2022,06,01,18:38:45"
0,155.71,2108.65,"2022,06,01,18:38:46"
0,154.95,2109.65,"2022,06,01,18:38:47"
0,154.95,2110.65,"2022,06,01,18:38:48"
0,154.95,2111.69,"2022,06,01,18:38:49"
0,154.69,2112.69,"2022,06,01,18:38:50"
0,155.2,2113.69,"2022,06,01,18:38:51"
0,155.71,2114.69,"2022,06,01,18:38:52"
0,155.2,2115.69,"2022,06,01,18:38:53"
0,154.95,2116.69,"2022,06,01,18:38:54"
0,154.69,2117.7,"2022,06,01,18:38:55"
0,155.2,2118.7,"2022,06,01,18:38:56"
0,155.97,2119.7,"2022,06,01,18:38:57"
0,155.97,2120.7,"2022,06,01,18:38:58"
0,155.2,2121.74,"2022,06,01,18:38:59"
0,155.71,2122.74,"2022,06,01,18:39:00"
0,155.71,2123.74,"2022,06,01,18:39:01"
0,155.46,2124.74,"2022,06,01,18:39:02"
0,155.97,2125.75,"2022,06,01,18:39:03"
0,155.71,2126.75,"2022,06,01,18:39:04"
0,155.97,2127.75,"2022,06,01,18:39:05"
0,155.46,2128.75,"2022,06,01,18:39:06"
0,155.46,2129.75,"2022,06,01,18:39:07"
0,156.22,2130.75,"2022,06,01,18:39:08"
0,156.48,2131.79,"2022,06,01,18:39:09"
0,155.46,2132.79,"2022,06,01,18:39:10"
0,155.97,2133.79,"2022,06,01,18:39:11"
0,156.22,2134.8,"2022,06,01,18:39:12"
0,156.48,2135.8,"2022,06,01,18:39:13"
0,156.22,2136.8,"2022,06,01,18:39:14"
0,156.73,2137.8,"2022,06,01,18:39:15"
0,155.97,2138.8,"2022,06,01,18:39:16"
0,155.97,2139.8,"2022,06,01,18:39:17"
0,156.22,2140.81,"2022,06,01,18:39:18"
0,156.48,2141.84,"2022,06,01,18:39:19"
0,156.73,2142.84,"2022,06,01,18:39:20"
0,155.97,2143.85,"2022,06,01,18:39:21"
0,155.97,2144.85,"2022,06,01,18:39:22"
0,156.22,2145.85,"2022,06,01,18:39:23"
0,156.48,2146.85,"2022,06,01,18:39:24"
0,156.48,2147.85,"2022,06,01,18:39:25"
0,156.48,2148.86,"2022,06,01,18:39:26"
0,156.48,2149.86,"2022,06,01,18:39:27"
0,156.73,2150.86,"2022,06,01,18:39:28"
0,156.99,2151.9,"2022,06,01,18:39:29"
0,156.99,2152.9,"2022,06,01,18:39:30"
0,157.24,2153.9,"2022,06,01,18:39:31"
0,157.24,2154.9,"2022,06,01,18:39:32"
0,156.99,2155.9,"2022,06,01,18:39:33"
0,156.99,2156.91,"2022,06,01,18:39:34"
0,156.48,2157.91,"2022,06,01,18:39:35"
0,156.73,2158.91,"2022,06,01,18:39:36"
0,157.76,2159.91,"2022,06,01,18:39:37"
0,157.24,2160.91,"2022,06,01,18:39:38"
0,156.99,2161.95,"2022,06,01,18:39:39"
0,156.73,2162.95,"2022,06,01,18:39:40"
0,157.76,2163.95,"2022,06,01,18:39:41"
0,157.76,2164.95,"2022,06,01,18:39:42"
0,157.5,2165.96,"2022,06,01,18:39:43"
0,157.76,2166.96,"2022,06,01,18:39:44"
0,157.76,2167.96,"2022,06,01,18:39:45"
0,157.5,2168.96,"2022,06,01,18:39:46"
0,157.24,2169.96,"2022,06,01,18:39:47"
0,157.5,2170.96,"2022,06,01,18:39:48"
0,157.24,2172,"2022,06,01,18:39:49"
0,157.24,2173,"2022,06,01,18:39:50"
0,158.01,2174,"2022,06,01,18:39:51"
0,156.99,2175.01,"2022,06,01,18:39:52"
0,157.76,2176.01,"2022,06,01,18:39:53"
0,157.76,2177.01,"2022,06,01,18:39:54"
0,157.76,2178.01,"2022,06,01,18:39:55"
0,158.01,2179.01,"2022,06,01,18:39:56"
0,157.76,2180.02,"2022,06,01,18:39:57"
0,157.76,2181.02,"2022,06,01,18:39:58"
0,157.24,2182.05,"2022,06,01,18:39:59"
0,158.27,2183.06,"2022,06,01,18:40:00"
0,157.5,2184.06,"2022,06,01,18:40:01"
0,157.76,2185.06,"2022,06,01,18:40:02"
0,157.5,2186.06,"2022,06,01,18:40:03"
0,157.24,2187.06,"2022,06,01,18:40:04"
0,158.27,2188.07,"2022,06,01,18:40:05"
0,158.01,2189.07,"2022,06,01,18:40:06"
0,157.76,2190.07,"2022,06,01,18:40:07"
0,158.01,2191.07,"2022,06,01,18:40:08"
0,158.01,2192.11,"2022,06,01,18:40:09"
0,158.27,2193.11,"2022,06,01,18:40:10"
0,157.5,2194.11,"2022,06,01,18:40:11"
0,157.76,2195.11,"2022,06,01,18:40:12"
0,157.76,2196.11,"2022,06,01,18:40:13"
0,158.01,2197.12,"2022,06,01,18:40:14"
0,159.03,2198.12,"2022,06,01,18:40:15"
0,158.52,2199.12,"2022,06,01,18:40:16"
0,158.27,2200.12,"2022,06,01,18:40:17"
0,158.78,2201.12,"2022,06,01,18:40:18"
